samples	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC184	0.14088066915671	0.0927472305540707	0.035299999108247	43.5048878441772	1.59977798830369e-05	47.8665720125039	0.00909400084833578	0.00671244529879308	0.00616388974462249	0.00540522307987127	0.00237100086530972	0.00180211197785714	0.00151133420081351	0.000197445315241869	0.000213445315201473	0.000252445315103008	26.6052771831035
TSC191	0.282391124301486	0.202567230129918	0.0540888875224886	42.7384433633286	1.25533354472888e-05	71.9887945941753	0.00639333418848764	0.00451688974878076	0.00417200086076264	0.00386433419487275	0.00220100086573893	0.00172377864472158	0.00146055642316393	0.000117334204333019	0.000151000870914686	0.000263111981742744	26.7411105134007
TSC199	0.268568553858333	0.124603341542146	0.0546222208423488	48.5465547503102	1.53311132180534e-05	75.2999057546258	0.0062242230778035	0.00476088974816472	0.00460744530410769	0.00418288974962403	0.00245922308730921	0.00194844531082102	0.00167066753374456	0.000221778648513767	0.000250000870664735	0.000305556426080026	26.4319438536444
TSC207	0.219728878802723	0.099958063859554	0.0467444432635805	49.8192214774252	1.52200021072228e-05	65.444350052211	0.00689222307611696	0.0051550008582808	0.00499144530313818	0.00453277863762954	0.00240755642077299	0.00187188975545875	0.00157544531176275	0.000211334204095692	0.000237000870697557	0.000282667537248926	26.5744438504593
TSC210	0.222313303914335	0.102508063849705	0.0474555543567274	55.458110634147	2.72200020769257e-05	67.5332389722268	0.00639766752181004	0.00530166752457717	0.00515144530273422	0.00472422308159063	0.00253211197601407	0.00197466753297704	0.00164144531159612	0.000234334204037623	0.000251667537327194	0.000298445314986869	25.9163883096125
TSC213	0.0937275795472993	0.0438486196318182	0.0304888881186748	35.4777763517987	2.41088909736694e-05	38.3332385371129	0.0104725564004108	0.00845255640551083	0.00738822307486468	0.00602577863386008	0.00237077864308806	0.0017957786445398	0.00149777864529218	0.000198667537461006	0.000189000870818745	0.000199334204125989	24.7963883346464
TSC216	0.259534792767631	0.074273897292086	0.0502666653968239	31.8301095118772	5.89977797744723e-05	75.0999057516456	0.00560466752381217	0.00527122308020959	0.00519711196928559	0.00486422308123717	0.00270455642002313	0.00213166753258065	0.00181544531115681	0.000219556426297155	0.000244778648455698	0.000268334203951781	18.4441662544074
TSC219	0.203221244116624	0.147227508121432	0.051855554245574	37.0803319834716	4.83311131347364e-05	65.1221278251873	0.00785611196257226	0.00595800085625342	0.00530133419124468	0.00471522308161335	0.00267833419786712	0.00211133419929865	0.00181944531114671	0.000258223092866198	0.000252111981770516	0.000325111981586209	25.9686105306674
TSC222	0.084303112493621	0.09003195278678	0.0356777768764813	35.2352207847224	0.000149664446212228	42.488794154591	0.0127910008390018	0.00947066751405146	0.00801877862882823	0.00660700085461485	0.00292166753058609	0.00222700086567329	0.00184755642218685	0.000319445314933849	0.000245889759564003	0.000324000870477903	26.0788883059803
TSC223	0.234201507435905	0.0852341750275324	0.0544777764015534	30.8139983525034	4.49977798098189e-05	70.3221279026733	0.00611733418918448	0.00530344530235046	0.00478777863698572	0.00435322308252732	0.0025391119759964	0.00203677864393133	0.00173033420026059	0.000314223092724812	0.000229223092939416	0.00026233420396693	26.8074994008057
TSC224	0.200491445346011	0.0810644528214147	0.0461333321679073	34.6823318695727	0.000171886668378344	62.6887944555945	0.00875355640475088	0.00745600085247133	0.00676100085422604	0.00584377863431958	0.00296466753047753	0.00235955642089418	0.00200500086623379	0.000317889759382221	0.000281667537251451	0.000305334203858365	27.3527771663956
TSC227	0.164750336772866	0.0727155639647713	0.0388888879064729	33.3603318067811	1.6220002104698e-05	49.3665720348557	0.00689244529833862	0.00576977863450641	0.00522188974700081	0.00447811197110089	0.00209722308822317	0.00160777864501445	0.00142711197880393	0.000145556426483987	0.000199111981904328	0.000226778648501143	24.8202772230013
TSC229	0.332031726837158	0.144106119244599	0.0573444429958019	20.7609978750115	1.15533354498136e-05	83.477683654262	0.00373100086187605	0.00341166752934896	0.00329722308519346	0.00318700086324952	0.00197722308852614	0.0015560008673674	0.00140044531220459	9.61119821643782e-05	0.000242889759571578	0.000316445314941423	14.7366663372765
TSC231	0.187371940248542	0.112948897142713	0.0438222211151798	22.2547757237399	7.06644464116835e-05	57.2554610412982	0.00652400085482441	0.00564888974592274	0.00512311196947242	0.00453811197094941	0.00234444530982122	0.00180411197785209	0.001511667534146	0.000118000870998003	0.000270445315057562	0.000318445314936374	19.2341662367495
TSC233	0.17823737528589	0.0687394528690169	0.0408777767451182	27.7609982074937	1.13311132281524e-05	51.8443498495552	0.00641733418842705	0.00547677863524617	0.00495922308099731	0.00429000086046472	0.00207888975493612	0.00159544531171226	0.00139011197889734	0.000119111982106309	0.00017844531528984	0.000209111981879081	20.2527773250929
