Samples	acr3	amt1	amtb	arsr	cara	carb	chra	cira	cyns	dada	dpsa	expd	fepb	fepc	foca	fur	futa	gap1	gdha	glna	glnb	glsf	isib	moaa	moab	moac	moad	moae	moba	moea	nadb	napa	narb	nira	ntca	phnd	phoa	phob	phoe	phor	phox	ppa	ppk	ppx	psta	pstb	pstc	psts	ptra	spea	speb	sqdb	thio	tolq	tonb	urea	ureb	urec	ured	uree	uref	ureg	urta
S28_Z05	72.7948	17.53697	3040.310620000001	505.7021500000001	7375.524810000007	5390.486910000004	155.58052999999998	27.1391	253.48709	3785.891779999999	10.21245	0.0	0.0	53.40942	0.0	7838.123079999999	14.918	123.36786	2679.8872700000006	4784.192939999999	3241.6746299999995	62.73931999999999	380.16704	4072.827029999997	2966.25126	4345.356410000001	3407.79696	4072.7162099999982	4673.704019999999	4505.5004500000005	2475.673639999998	137.24447	91.04261	70.28171999999999	39.65751	548.95932	1115.3989499999996	1977.18419	0.0	2768.179169999999	148.69999	1230.2786299999996	991.0417300000004	2448.797850000001	535.3954	663.27017	514.96443	910.9515300000002	369.02518	424.05007	2801.70358	30.81346	761.5287400000001	3134.739889999998	1189.8335099999997	686.7716999999999	544.3361399999999	560.62279	1914.85669	522.0054400000001	774.7184199999999	2201.229380000001	389.834
S29_Z01	154.61893	170.1439	2885.236339999998	329.1303499999999	7825.880510000005	5376.047809999999	207.53587	14.1128	378.58436	3428.933860000003	5.1984	0.0	0.0	36.6597	0.0	8348.30213	242.194	224.27249	2460.8842399999994	4814.200780000003	2748.4621	164.60887	1287.00267	4178.805750000001	2775.2763800000016	3403.512820000002	3545.585773000003	2704.0459800000003	4387.727060000001	4341.69753	2076.52701	53.1472	131.93581	220.63631000000004	125.71185	868.0292600000002	1597.3751100000002	1301.6704500000003	4.17572	2752.057009999999	88.1515	1094.987	1056.9999299999995	1890.5148300000003	555.3728899999999	638.90208	511.00092	570.0194199999999	150.68588	956.1309199999998	1773.9611300000004	449.21658	867.1175299999996	3019.4370000000017	1265.6498600000002	620.30949	305.86091000000005	345.63451	437.4444700000001	330.25838	298.13818	428.0252899999999	266.52038
S29_Z03	32.788039999999995	26.87254	2089.013560000001	399.7367400000001	7383.846729999991	4241.691135	136.78927	25.65726	257.0192	2671.6220799999983	4.12249	0.0	0.0	106.03264	0.0	6498.116930000002	23.9106	124.85886	2032.76854	3483.929379999999	2417.464209999999	131.52335	620.10632	3903.59666	2293.173349999999	3783.15889	3055.31998	2887.099160000001	3816.679299999999	3590.41858	1431.72023	206.4735	42.74561	31.00636	97.94355	540.6446400000001	521.84336	862.97299	12.2896	1205.79228	97.63638	572.3841299999997	556.65263	1256.8269899999998	832.9198900000002	914.2113800000002	765.8709300000003	761.37941	238.05746	456.24346	1535.163629999999	124.50686	624.41351	2559.4039999999995	501.3626	377.46874000000014	516.98266	282.5499000000001	1195.1331699999998	375.4436	800.9433900000001	1106.2863899999995	134.11530000000002
S29_Z05	5.0935	0.0	853.70774	256.14366	4284.546220000001	1964.25348	64.73212000000001	49.98518	218.73863000000003	1878.2827400000008	0.0	0.0	0.0	91.02722	0.0	2970.335	0.0	218.962	1098.8713699999998	2389.42192	1695.4965000000002	16.65671	53.57926	2505.49332	1261.8693399999995	2132.9871800000005	1857.31042	2181.1122599999994	2400.48623	2331.574339999999	921.79517	11.1309	62.41866	8.95666	0.0	278.56951999999995	412.64813	465.26324	9.76763	785.9550400000002	37.6088	675.17779	381.61244	656.9682999999999	279.96655000000004	344.11367	248.4401	466.56803	254.05397	185.67345	924.8968999999998	16.539830000000002	231.46092	1498.30527	351.07171000000005	345.3176900000001	423.27766	209.11194	877.65475	246.76275	611.8148400000001	1430.6978699999995	101.09147000000002
S30_Z01	203.69374	53.81373000000001	2322.9216600000004	509.03996	6531.857159999998	4872.039090000002	314.17118	149.27758	254.25711	3476.234129999999	0.0	0.0	0.0	72.36514	0.0	8022.319099999996	89.7864	218.29503	3257.25103	4328.0817400000005	3329.06298	62.36414	851.2688099999999	4249.968540000002	3112.00158	3663.3846600000006	3720.425842999999	3199.35377	3583.2056399999983	4278.797759999998	1764.2021500000008	145.79971	57.5277	195.65083	184.5216	647.8878600000002	1126.36037	1235.53306	6.55181	2751.0784600000006	153.78806000000003	507.72612	1231.83201	2035.0416700000003	533.57383	747.2586300000003	771.5790000000001	637.2257900000001	187.448	681.3352299999999	1301.3655799999997	219.86980000000003	888.0564199999999	2797.812	1313.92613	678.3217699999998	311.10529999999994	224.12435	559.3765199999999	409.06867000000005	318.80924000000005	381.4296700000001	192.23681
S30_Z03	36.26371	217.45675000000003	2138.750069999999	346.86567999999994	6414.8015199999945	4790.4877000000015	373.8599900000001	0.0	76.83632999999999	3077.5883600000016	0.0	0.0	0.0	37.2769	0.0	7304.489440000003	83.1964	97.95108000000002	2705.44201	3934.05029	2823.0020099999992	87.35835	583.8596800000001	3471.085050000001	2721.14724	3568.2571200000007	3258.3670600000014	3805.4809999999993	4094.00462	4003.861910000001	1630.4650900000008	128.07654	110.06179	153.0829	70.55215	511.1167	714.8884700000001	1461.53093	0.0	2078.0943799999995	224.60203	248.15039	1059.54379	2084.9677100000004	506.94448	792.8907399999998	566.4197399999999	502.28564	128.47946000000002	225.02148000000005	1678.3055799999995	57.11365	705.84888	2467.3718900000013	1051.95699	364.1986199999999	208.80506	200.57508	404.74382	203.44061	310.05073000000004	389.45518	164.7578
S30_Z05	103.56995	7.36879	971.91251	176.88916	5158.486069999998	2798.3866499999995	80.84568999999999	10.1707	105.62332	2340.7918400000003	0.0	0.0	0.0	40.2745	0.0	3937.578099999998	19.708150000000003	33.80076	1495.3025	2809.52966	1950.28557	36.60571	62.30573	2631.3758900000003	1787.8555800000008	3013.863859999999	2049.8323800000003	2606.460000000001	3281.2620499999985	2847.420840000001	833.78867	87.77579	70.14741000000001	110.29571	3.88421	273.05519000000004	385.4014200000001	282.97371	0.0	717.9283800000003	144.49828999999997	427.9225499999999	506.23724	791.5126899999998	173.18042	267.8987899999999	203.54777	273.95581	224.68001	267.30097000000006	1701.7114699999995	40.61653	335.15266	1790.9629999999995	377.68914	295.67991000000006	640.3180600000001	138.09142	1857.107620000001	161.05642	775.3181500000001	1826.7400300000004	50.075320000000005
S31_Z01	30.7426	300.09875	1241.7020499999996	424.86989000000005	4408.264179999997	2827.99105	446.59902	0.0	475.65778	2239.80856	0.0	0.0	0.0	48.10012999999999	0.0	5776.14874	0.0	227.46221000000003	1510.39506	2830.43647	2272.797839999998	508.20185	1446.5915299999997	2864.4349000000007	2174.76396	2862.59058	2990.8941899999995	2787.086679999999	3221.8832100000004	3363.41138	1465.8803500000006	117.4264	260.21651	664.5297	332.32589	809.9261700000001	480.89251999999993	1002.56616	0.0	1581.3272600000005	123.19548	409.2915	1096.84877	1441.9679500000002	689.35897	664.5631800000001	820.6129400000001	492.99800000000016	71.26003	545.1075000000001	1499.2695599999995	513.4215300000001	972.781387	1757.65468	781.6867800000003	891.4852100000002	379.91057	405.55366	848.78385	373.64234	333.64745000000005	458.01738000000006	238.23764000000003
S31_Z03	56.77136000000001	152.52957999999998	2320.2996000000007	267.29122	6698.938139999996	4101.4258100000025	317.37334	7.1878	155.46909	3066.969689999999	0.0	0.0	0.0	50.3092	0.0	5884.750655999995	15.443	102.15847	2254.41402	4197.687600000002	3091.3014300000023	69.09005	342.3219	3439.64316	2783.1194000000005	3828.4405499999993	3256.8674400000004	3499.0170899999976	4398.611109999999	3881.3963800000006	1510.68237	85.30061	23.37905	70.46563	58.838080000000005	562.3838	574.23837	1168.5328000000004	21.10247	1389.1967100000002	304.46442	979.5081300000002	795.8410900000003	1665.33057	380.7720900000001	570.1964799999998	520.3952099999999	485.1068000000001	202.57559	379.4645800000001	2260.592160000001	52.67035	626.0741399999998	2080.56757	832.00945	501.73929	715.94379	393.70931	2847.13857	589.4965499999998	768.9385299999999	2860.39555	136.4989
S31_Z05	66.76399	51.738870000000006	1943.33706	514.96901	6338.524350000001	4358.521029999998	76.55663999999999	12.4575	145.10581	2638.190150000001	0.0	0.0	0.0	24.0906	0.0	4657.04532	25.86273	27.83314	2577.421180000001	4304.719590000001	3006.993720000001	35.09571	112.62375	4285.710079999998	1872.915930000001	4500.80766	2857.035390000002	3561.162909999999	4460.423050000003	4121.29828	2056.200319999999	784.67601	75.74305	139.64382	53.834860000000006	346.2871	519.3668399999999	426.3478700000001	4.69054	760.39161	141.58535	349.84091000000006	664.7555199999999	1433.3396599999996	185.83358	349.2464800000001	257.05534	368.70589	756.1809600000001	315.35022999999995	3467.6049500000004	88.84630999999999	543.1738	2271.0349099999994	452.43752	398.74737	607.1855700000001	277.13300000000004	1653.5472599999998	519.21424	700.1691899999998	1525.25144	288.94895
S32_Z01	127.76267	353.09736	2149.7885200000005	514.2850100000002	5796.332969999996	4250.270640000001	378.47521	64.7607	317.7388	2506.8495700000003	0.0	0.0	0.0	41.40689	8.25368	7064.302270000004	40.1196	300.67544	2351.25215	3952.3534499999982	2970.231660000001	677.25388	1546.1376	3673.957459999998	2321.885220000001	2498.3028699999986	3331.849680000001	2439.6338899999987	3408.209730000002	3234.7997	1595.7241299999994	166.66041	249.36194000000003	307.94397999999995	565.2345	1055.1406499999998	479.84152	1327.0958299999993	0.0	2096.64647	136.68419999999998	825.1276800000003	1652.58154	2204.89681	913.5358	1266.7868900000003	997.62555	862.3468800000002	97.73332	928.34329	1545.6060500000003	581.2369100000002	1039.12543	2927.87516	1155.07776	1052.55965	625.8522199999998	514.77054	992.43501	875.43958	843.21518	761.1254200000002	424.28419
S32_Z03	68.28696	195.68755	3022.555159999999	540.5749400000001	7683.913460000002	5519.178830000001	27.92946	24.4705	204.10993	2879.7459	0.0	0.0	0.0	127.9938	0.0	6887.820960000004	56.1861	57.5814	2917.577280000001	4067.07853	3878.3486500000017	482.842	748.2983400000002	8280.334859999997	4074.954099999999	8185.787190000001	6498.375799999999	5311.196429999999	8347.600979999996	5365.389699999997	2771.673120000001	413.85628	683.49715	1763.83813	322.434	528.36125	507.00833	304.50222999999994	0.0	879.3766400000002	247.04897	1002.4442999999998	802.8909800000004	995.98622	769.493612	969.7260400000002	939.09027	1468.1186000000002	178.17011	637.78115	2859.9242199999994	695.2910000000002	1506.79281	2424.46127	594.98924	1535.2575900000002	904.86818	885.62352	1581.7814999999998	1056.44622	1277.41801	1276.5780999999995	869.61133
S32_Z05	152.89578999999998	7.8508	4874.556139999998	635.4206100000001	8535.478499999997	7544.183530000001	45.166050000000006	52.44235	159.13083000000003	5673.44982	0.0	0.0	0.0	71.5417	0.0	8431.672869999997	18.7575	48.4428	2491.9658900000004	6332.427620000001	2046.9861999999991	7.62271	63.88298	8134.417389999998	3545.72688	7949.95378	7573.146629999997	5723.443999999999	10413.84284	6646.788679999998	3210.428729999999	1668.92486	136.07559	27.94394	4.04172	366.37892	761.5020099999999	862.0143000000002	0.0	850.71573	274.9942	1817.31493	505.82218	690.38667	241.7695	191.86396	247.18217	281.26467	200.59297999999995	133.37009	1908.12069	126.42015999999998	1540.169	1570.6529000000005	653.53309	1576.66451	394.0763500000001	379.28187	1613.4177700000002	316.2893	679.99281	413.35403	813.32141
S33_Z01	106.9961	568.32704	3059.6575499999985	436.90198	7425.758899999999	5682.96724	128.24369000000002	23.7474	368.93573	2562.9874200000013	0.0	0.0	0.0	39.18901	0.0	9082.514950000006	34.63138	165.23144000000002	2615.07169	5486.971190000002	3712.43932	244.77226	573.0649099999999	5543.579700000002	3647.8238499999993	5317.7826700000005	3644.13613	4977.24857	6369.0936699999975	6211.6621700000005	3571.090620000001	655.6314800000001	1178.99414	1273.07012	150.68667	396.46909	1157.3219399999998	1800.4378000000006	5.15314	2560.1167000000005	212.67338	1659.58552	1692.0924599999994	2621.36511	852.8984000000002	1057.0187999999998	870.03356	1095.1348899999998	244.14579000000003	497.3303	3499.65121	931.26412	1104.4702699999996	2796.04472	855.4605000000001	1620.3440299999995	1371.09901	1315.45803	2008.40935	1360.46854	1369.0281699999998	2316.6933200000003	480.52619
S33_Z03	132.21856	185.38305	3549.01426	398.10911	8861.63375	8553.961030000002	64.75557	44.7443	255.96162	3293.984650000001	7.30403	0.0	0.0	153.97177000000002	13.07216	9232.378970000009	54.47887	557.18883	3878.216230000001	5904.608149999998	3085.280389999999	670.87743	539.77744	8482.762220000004	4747.820519999999	7703.74637	8425.78872	6241.876030000001	10550.988750000004	5922.062779999999	3652.656630000001	831.52096	428.1533	826.9539199999999	455.09453	1051.94291	540.05166	466.6715	0.0	1472.8227200000003	765.0889300000001	1220.97363	1276.32407	1829.3445199999992	941.81061	600.34093	1004.43249	1132.82724	200.94593	876.8097399999999	4081.2969399999993	850.34341	1897.9617900000003	2240.688090000001	856.17801	1323.995669999999	953.28538	1054.7826	1600.53938	1411.9588	1428.9522699999998	1370.0485400000002	1157.7893
S33_Z05	110.17854	80.51457	5149.906850000002	1068.33406	9244.880210000008	7946.374839999997	194.43034	59.0216	1473.30384	5612.694230000002	4.21703	0.0	0.0	81.41627000000001	8.68796	8699.30759	39.22449	99.09387	3827.114	6519.628349999997	2969.4567799999995	74.30818000000001	113.10332	9789.926620000006	5094.825760000001	9209.310730000008	7647.186080000003	5977.315330000002	11526.03208	6794.299799999999	3301.9422400000008	444.67918	98.37212	129.98008000000002	32.1575	643.4696899999999	401.97708	484.7529899999999	0.0	1780.8748	442.2573	1799.1502300000002	904.24683	1085.5948100000005	473.92465	453.11914999999993	884.2829800000001	842.1351999999999	388.42948	421.62562	1582.41043	332.12631000000005	653.9467300000001	3107.464000000001	1396.0419099999997	1349.5739399999998	600.77756	771.44066	1590.42682	718.6144	1769.6552799999995	1306.43736	1014.23431
S34_Z01	67.07861	1014.16896	3029.6373999999983	725.49306	8873.49346	7265.604000000003	84.04069	7.00982	255.80078	3195.722101999999	0.0	0.0	0.0	105.449	0.0	8328.466739999996	92.98336	70.35617	3725.3173300000017	5897.914440000001	4234.398019999999	336.12960000000004	534.2063	7823.236830000001	4091.590789999999	7804.334500000003	5832.743509999997	5012.502839999999	7814.692199999996	6956.788359999993	2932.260509999999	417.9007	1169.29941	1573.36166	189.28157	831.5392599999999	888.5210699999999	658.17914	0.0	1683.6867900000002	577.9072	913.0512	1415.6720000000005	2838.7947999999983	497.99567	791.1718300000001	566.24781	1719.1757699999998	424.45131	731.4082099999998	4535.765169999999	1064.47747	1903.32095	2836.9201999999977	1063.2891799999995	2134.1709700000006	1696.5972300000003	1749.0306600000008	2664.377119999999	1644.7426500000006	1833.8836200000003	2584.29462	365.48356
S34_Z03	108.66561	30.899	3499.416179999999	815.2331399999998	7400.203670000002	6563.111060000002	60.74811	43.073	188.77863	3530.8075600000006	0.0	0.0	0.0	127.28143	0.0	7874.601530000001	32.2573	63.95225000000001	2627.8876500000006	4706.568589999997	2856.6030900000005	102.6973	188.98596	7409.779879999999	4522.876160000001	8587.40774	5416.500670000002	5132.83679	8967.749179999997	5406.524269999998	2955.76635	419.73079	115.86707	80.84141	66.5914	462.29287	495.65247	337.41195000000005	0.0	835.1593599999999	588.6908900000001	729.4618300000002	1000.85285	1241.29714	430.1027	388.2146100000001	513.61321	829.5057299999999	162.04762	285.64899	2417.7643700000003	214.46728	930.9480599999996	2091.1946	670.0386900000002	1542.7721800000002	606.1006399999999	833.87584	1642.6076000000005	773.72084	1026.8990700000002	1064.36394	647.8025700000001
S34_Z05	60.50688	21.59676	4617.3876	450.97541000000007	8958.48719	6135.061570000001	109.86542	0.0	551.65807	4543.120110000001	0.0	0.0	0.0	92.91306	0.0	8422.499079999998	36.69563	50.109	2497.83118	5379.94868	2145.31678	16.20963	63.0172	7103.885470000003	4658.75149	7419.912219999999	6143.24121	5678.855639999999	9589.806669999996	5524.483189999998	2615.756229999999	575.3378299999998	49.93077	26.5048	19.98318	406.63702	419.17741	331.76329000000004	0.0	652.6046699999998	320.79148	932.31198	592.6844400000001	1048.74455	268.88984000000005	337.15985000000006	255.64993	374.99036	570.80901	276.22174	1508.0873799999997	181.40042	522.3208000000001	2303.13448	889.29016	837.1679499999999	612.8118700000001	691.74174	1066.3306000000002	695.78536	1080.6635500000002	807.3801799999999	1154.8591599999995
