samples	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC233	0.176182806491852	0.0651175084385613	0.0414999989516218	27.9849982181331	1.09977798956606e-05	52.199905410409	0.00665000085450629	0.00561600085711689	0.00509600085842976	0.00437300086025516	0.00213100086591567	0.0016410008671528	0.00142800086769057	0.00012700087097528	0.000183000870833894	0.000214000870755626	20.3149995459244
TSC235	0.19993881136179	0.0630775084464403	0.0455999988480471	38.9009987366153	2.4997779860314e-05	60.3999055325985	0.00600300085613981	0.00544800085754105	0.0050340008585863	0.00449800085993957	0.00234700086537032	0.00181800086670592	0.00158200086730176	0.000155000870904587	0.000232000870710181	0.000263000870631913	18.6324995835312
TSC237	0.218566738069057	0.078930008385214	0.0474999988000491	33.8269984956132	1.69977798805121e-05	65.2999056056142	0.00557700085721535	0.00515400085828333	0.00489000085894986	0.00445800086004056	0.00239000086526175	0.00186100086659735	0.00160700086723864	0.000171000870864191	0.00025100087066221	0.000283000870581418	17.032499619294
TSC239	0.169105164706707	0.0624825084487384	0.0360999990880373	40.0949987933272	1.89977798754626e-05	49.9999053776264	0.0059790008562004	0.00571300085687199	0.00537100085773545	0.00468100085947754	0.00209800086599898	0.00158300086729923	0.00135200086788245	9.80008710484981e-05	0.000183000870833894	0.00020900087076825	16.6574996276759
TSC242	0.334100395441055	0.132012508180196	0.0586999985171133	29.2379982776474	1.19977798931359e-05	89.3999059647322	0.00413400086085858	0.00390400086143927	0.00376900086178011	0.00354000086235828	0.00221500086570359	0.00173500086691547	0.00150700086749112	7.60008711040427e-05	0.000239000870692507	0.000301000870535972	14.2324996818788
TSC245	0.204915024340153	0.0485425085025781	0.0449999988632044	37.1659986542072	3.99977798224427e-05	59.7999055236578	0.00593300085631654	0.00563900085705882	0.00522300085810912	0.00460500085966942	0.00235700086534507	0.00183400086666552	0.00160400086724621	0.000185000870828844	0.000214000870755626	0.000245000870677359	10.9224997558631
TSC248	0.555541187524796	0.0793550083835726	0.0775999980396591	37.1129986516898	0.000164997779506848	156.69990696758	0.00439700086019457	0.00407900086099744	0.00397300086126506	0.00399300086121457	0.00292700086390596	0.00248400086502443	0.0022590008655925	0.000411000870258249	0.000390000870311269	0.000390000870311269	9.23249979363754
TSC251	0.302581489086151	0.0332000085618347	0.0581999985297443	37.8399986862205	0.000149997779544719	94.6999060437083	0.0045210008598815	0.00500000085867214	0.00505900085852318	0.00480800085915689	0.00293700086388071	0.0023840008652769	0.00213900086589547	0.000366000870371863	0.00039600087029612	0.000371000870359239	1.28999997116625
TSC254	0.633295804262161	0.121642508220248	0.0862999978198786	32.2829984222772	0.000157997779524521	135.599906653166	0.00384900086157813	0.00376800086178264	0.00371800086190888	0.00365700086206289	0.00287600086403472	0.00250500086497141	0.00230500086547636	0.000401000870283497	0.000435000870197655	0.000470000870109288	2.14999995194376
TSC257	0.304757699370384	0.0950800083228387	0.0581999985297443	36.06199860177	0.000226997779350313	90.5999059826136	0.00524600085805105	0.00542500085759912	0.00539600085767233	0.00508000085847016	0.00313400086338333	0.00252600086491839	0.0022550008656026	0.000403000870278447	0.000451000870157259	0.000442000870179982	2.91249993490055
TSC259	0.48932471871376	0.181525007988967	0.0923999976657797	9.85499735700432	0.000252997779284669	107.199906229973	0.00628700085542278	0.00467700085948763	0.00392500086138625	0.00369100086197705	0.0030060008637065	0.00263800086463561	0.0023760008652971	0.000464000870124437	0.000693000869546267	0.000739000869430129	0.589999986812472
TSC261	0.471949398517609	0.0524950084873126	0.0773999980447115	18.9589977894211	6.79977797517495e-05	263.299908556044	0.00271000086445383	0.00315900086332022	0.00335900086281526	0.00318200086326215	0.00235000086536274	0.00199000086627166	0.00183700086665795	0.000277000870596567	0.000479000870086566	0.000480000870084041	0.562499987427145
TSC264	5.00068247318268	1.09332000446739	0.350999991132994	9.39699733525049	0.00169299777564902	579.099913261831	0.00515000085829342	0.00751700085231732	0.00979500084656593	0.0113240008427056	0.0147220008341264	0.0152120008328893	0.0148000008339295	0.0129330008386432	0.0125150008396986	0.011954000841115	-0.754999983124435
TSC265	0.531337767839432	0.266695007660019	0.0910999976986204	10.4329973844578	0.000778997777956647	111.899906300008	0.00654900085476129	0.00581900085660436	0.00496200085876808	0.0046340008595962	0.00384500086158823	0.00337400086277739	0.00306800086354997	0.000546000869917407	0.000664000869619485	0.000774000869341762	0.414999990724027
TSC267	0.527053028345108	0.183522507981252	0.0735999981407076	6.70199720724486	3.59977798325417e-05	110.599906280637	0.00360100086220427	0.00310800086344898	0.00312500086340606	0.00303500086363329	0.00224600086562532	0.00185000086662512	0.00161800086721087	0.000103000871035874	0.000292000870558695	0.000410000870260774	5.60999987460673
TSC268	0.64313131570816	0.081565008375037	0.078599998014397	10.4339973845053	0.000564997778496945	277.899908773601	0.00134900086789003	0.00164400086714522	0.0020810008660419	0.00263300086464824	0.00204300086613785	0.00169100086702656	0.00153400086742295	1.00008712706767e-05	0.000314000870503151	0.000351000870409734	2.94499993417412
TSC272	3.29286575317383	0.0458225085130834	0.295199992542621	37.7569986822782	9.59977796810563e-05	408.899910725653	0.00123800086817027	0.00156700086733963	0.00149700086751636	0.00161500086721844	0.00176500086683973	0.00172000086695334	0.00168800086703413	0.000802000869271069	0.000812000869245821	0.000762000869372059	8.78749980358407
TSC280	0.167320273816586	0.0920200083346572	0.0583999985246919	9.13099732261617	0.000527997778590361	70.5999056845903	0.0110980008432762	0.00855000084970925	0.00738400085265312	0.00643400085505164	0.00404600086108076	0.0032000008632167	0.00285400086409027	0.000332000870457705	0.000547000869914882	0.000549000869909833	-0.0649999985471368
TSC281	0.574612259864807	0.0824150083717541	0.0770999980522902	12.1149974643486	0.000210997779390709	140.899906732142	0.00437600086024759	0.00394800086132818	0.00417500086075506	0.00427300086050764	0.0031800008632672	0.00266900086455735	0.00238700086526933	0.000227000870722804	0.000376000870346616	0.000392000870306219	2.59249994205311
TSC282	0.797659665346146	0.284247507592227	0.097399997539469	35.9749985976378	0.000119997779620462	144.099906779826	0.00405200086106561	0.00339600086272185	0.00328400086300462	0.00324200086311066	0.00273900086438061	0.00245600086509512	0.00225300086560765	0.000304000870528398	0.000335000870450131	0.00043400087020018	9.86249977955595
TSC285	7.05882275104523	0.468825006879342	1.02489997410885	33.8629984973231	0.000774997777966746	559.699912972748	0.00109500086853132	0.00134000086791275	0.00124300086815765	0.00131700086797082	0.00155400086737245	0.00160600086724116	0.0016490008671326	0.000305000870525873	0.000458000870139585	0.000747000869409931	2.46749994484708
